"ncbi_name","phylotree_tip_label","img_id","ncbi_acc","families","uvrA","mutT","mutY","mutL","mutS","mutH","dnaQ","ung","mutM","uvrD","nfi","Ts/Tv bias"," AT --> GC bias"
"Helicobacter pylori 2018","t651053030",651053030,"GCA_000192335.1","Epsilonproteobacteria",1,1,1,0,0,0,1,1,0,1,0,0.379771705323815,0.144084240217113
"Helicobacter pylori Puno135","t2511231147",2511231147,"GCA_000224555.1","Epsilonproteobacteria",1,1,1,0,0,0,1,1,0,1,0,0.379771705323815,0.144084240217113
"Helicobacter pylori ELS37","t2512564071",2512564071,"GCA_000255955.1","Epsilonproteobacteria",1,1,1,0,0,0,1,1,0,1,0,0.379771705323815,0.144084240217113
"Helicobacter pylori SNT49","t2511231139",2511231139,"GCA_000224575.1","Epsilonproteobacteria",1,1,1,0,0,0,1,1,0,1,0,0.379771705323815,0.144084240217113
"Helicobacter hepaticus ATCC 51449","t637000131",637000131,"GCA_000007905.1","Epsilonproteobacteria",1,1,1,0,0,0,1,1,0,1,0,0.379771705323815,0.144084240217113
"Nitratiruptor sp. SB155-2","t640753037",640753037,"GCA_000010325.1","Epsilonproteobacteria",1,1,1,0,1,0,1,0,0,1,0,0.295625256789309,0.0281625149755244
"Thermovibrio ammonificans HB-1","t649633104",649633104,"GCA_000185805.1","Aquificae",1,0,1,1,1,0,0,0,0,1,1,-0.013257924790304,0.23520907187859
"Desulfurobacterium thermolithotrophum DSM 11699","t649633039",649633039,"GCA_000191045.1","Aquificae",1,1,1,1,1,0,0,0,0,1,1,0.232102984694789,-0.0146439658999484
"Aquifex aeolicus VF5","t637000010",637000010,"GCA_000008625.1","Aquificae",1,1,1,1,1,0,1,0,0,1,1,0.168766095518978,-0.0334708332107864
"Hydrogenobaculum sp. Y04AAS1","t642555132",642555132,"GCA_000020785.1","Aquificae",1,0,1,0,0,0,1,0,0,1,1,0.193270447837148,0.335996561823304
"Hydrogenobaculum sp. SN","t2507262044",2507262044,"GCA_000348765.2","Aquificae",1,0,1,0,0,0,1,0,0,1,1,0.193270447837148,0.335996561823304
"Hydrogenobacter thermophilus TK-6","t650377953",650377953,"GCA_000010785.1","Aquificae",1,1,1,1,1,0,1,0,0,1,1,0.168766095518978,-0.0334708332107864
"Thermocrinis albus DSM 14484","t646564582",646564582,"GCA_000025605.1","Aquificae",1,1,1,1,1,0,1,0,0,0,1,0.282802736099949,0.00211684059276846
"Sulfurihydrogenibium azorense Az-Fu1","t643692050",643692050,"GCA_000021545.1","Aquificae",1,1,1,1,1,0,1,0,0,1,1,0.168766095518978,-0.0334708332107864
"Sulfurihydrogenibium sp. YO3AOP1","t642555165",642555165,"GCA_000020325.1","Aquificae",1,1,1,0,0,0,1,0,0,1,1,0.438631357322241,0.0861435240447655
"Persephonella marina EX-H1","t643692030",643692030,"GCA_000021565.1","Aquificae",1,1,1,1,1,0,1,0,0,1,1,0.168766095518978,-0.0334708332107864
"Nitrospira defluvii","t649633030",649633030,"GCA_000196815.1","Nitrospira",1,1,1,1,1,0,0,1,1,1,0,0.191547819474065,0.0662593131918157
"Chloracidobacterium thermophilum B","t2512047033",2512047033,"GCA_000226295.1","Blastocatellia",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Candidatus Solibacter usitatus Ellin6076","t639633060",639633060,"GCA_000014905.1","Solibacteres",1,1,1,1,1,0,0,0,1,1,0,0.248877932566838,0.0121532874299919
"Candidatus Koribacter versatilis Ellin345","t637000001",637000001,"GCA_000014005.1","Acidobacteriia",1,1,1,1,1,0,0,0,1,1,0,0.248877932566838,0.0121532874299919
"Acidobacterium capsulatum ATCC 51196","t643692001",643692001,"GCA_000022565.1","Acidobacteriia",1,1,1,1,1,0,0,0,1,1,0,0.248877932566838,0.0121532874299919
"Granulicella tundricola MP5ACTX9","t649633002",649633002,"GCA_000178975.2","Acidobacteriia",1,1,1,1,1,0,0,0,1,1,0,0.248877932566838,0.0121532874299919
"Terriglobus roseus DSM 18391","t2510461070",2510461070,"GCA_000265425.1","Acidobacteriia",1,1,1,1,1,0,0,0,1,1,0,0.248877932566838,0.0121532874299919
"Terriglobus saanensis SP1PR4","t649633100",649633100,"GCA_000179915.2","Acidobacteriia",1,1,1,1,1,0,0,0,1,1,0,0.248877932566838,0.0121532874299919
"Pelobacter carbinolicus DSM 2380","t637000204",637000204,"GCA_000012885.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,1,0.187070582296681,-0.0105082702913703
"Geobacter lovleyi SZ","t642555130",642555130,"GCA_000020385.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Pelobacter propionicus DSM 2379","t639633050",639633050,"GCA_000015045.1","Deltaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Geobacter sulfurreducens PCA","t637000120",637000120,"GCA_000007985.2","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Geobacter metallireducens GS-15","t637000119",637000119,"GCA_000012925.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Geobacter daltonii FRC-32","t643348554",643348554,"GCA_000022265.1","Deltaproteobacteria",1,1,1,1,1,0,0,0,1,1,0,0.248877932566838,0.0121532874299919
"Geobacter uraniireducens Rf4","t640427115",640427115,"GCA_000016745.1","Deltaproteobacteria",1,1,1,1,1,0,0,0,1,1,1,0.250407471472491,0.00831859701946769
"Geobacter bemidjiensis Bem","t642555129",642555129,"GCA_000020725.1","Deltaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Geobacter sp. M18","t649633049",649633049,"GCA_000175115.2","Deltaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Desulfohalobium retbaense DSM 5692","t644736349",644736349,"GCA_000024325.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Desulfomicrobium baculatum DSM 4028","t644736350",644736350,"GCA_000023225.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Desulfovibrio vulgaris str. Hildenborough","t637000096",637000096,"GCA_000195755.1","Deltaproteobacteria",1,1,1,1,1,0,0,1,1,1,0,0.191547819474065,0.0662593131918157
"Desulfovibrio vulgaris str. 'Miyazaki F'","t643348539",643348539,"GCA_000021385.1","Deltaproteobacteria",1,1,1,1,1,0,0,1,1,1,0,0.191547819474065,0.0662593131918157
"Lawsonia intracellularis PHE/MN1-00","t637000145",637000145,"GCA_000055945.1","Deltaproteobacteria",1,1,1,1,1,0,0,0,1,1,0,0.248877932566838,0.0121532874299919
"Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774","t643348538",643348538,"GCA_000022125.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Desulfovibrio magneticus RS-1","t644736352",644736352,"GCA_000010665.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Desulfovibrio aespoeensis Aspo-2","t649633037",649633037,"GCA_000176915.2","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Desulfovibrio salexigens DSM 2638","t644736353",644736353,"GCA_000023445.1","Deltaproteobacteria",1,1,1,1,1,0,0,0,1,1,0,0.248877932566838,0.0121532874299919
"Desulfurivibrio alkaliphilus AHT 2","t646564528",646564528,"GCA_000092205.1","Deltaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Desulfotalea psychrophila LSv54","t637000094",637000094,"GCA_000025945.1","Deltaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Desulfobulbus propionicus DSM 2032","t649633036",649633036,"GCA_000186885.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Desulfococcus oleovorans Hxd3","t2503692001",2503692001,"GCA_000018405.1","Deltaproteobacteria",1,1,1,1,1,0,0,0,0,1,0,0.230573445789135,-0.0108092754894242
"Desulfobacterium autotrophicum HRM2","t643692021",643692021,"GCA_000020365.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,0,1,0,0.167236556613325,-0.0296361428002622
"Syntrophobacter fumaroxidans MPOB","t639633063",639633063,"GCA_000014965.1","Deltaproteobacteria",1,1,1,1,1,0,0,0,0,1,1,0.232102984694789,-0.0146439658999484
"Desulfarculus baarsii DSM 2075","t648028023",648028023,"GCA_000143965.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Syntrophus aciditrophicus SB","t637000317",637000317,"GCA_000013405.1","Deltaproteobacteria",1,1,1,1,1,0,0,0,1,1,1,0.250407471472491,0.00831859701946769
"Desulfomonile tiedjei DSM 6799","t2509601019",2509601019,"GCA_000266945.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,0,1,0,0.167236556613325,-0.0296361428002622
"Desulfobacca acetoxidans DSM 11109","t2504136006",2504136006,"GCA_000195295.1","Deltaproteobacteria",1,1,1,1,1,0,0,0,1,1,1,0.250407471472491,0.00831859701946769
"Thermodesulfatator indicus DSM 15286","t2505119042",2505119042,"GCA_000217795.1","Thermodesulfobacteria",1,1,1,1,1,0,0,0,1,1,1,0.250407471472491,0.00831859701946769
"Sorangium cellulosum So ce56","t641228509",641228509,"GCA_000067165.1","Deltaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Haliangium ochraceum DSM 14365","t646311933",646311933,"GCA_000024805.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Corallococcus coralloides DSM 2259","t2512564078",2512564078,"GCA_000255295.1","Deltaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Myxococcus xanthus DK 1622","t637000186",637000186,"GCA_000012685.1","Deltaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Myxococcus fulvus HW-1","t650716065",650716065,"GCA_000219105.1","Deltaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Stigmatella aurantiaca DW4/3-1","t649633096",649633096,"GCA_000165485.1","Deltaproteobacteria",1,1,1,1,1,0,1,1,1,1,1,0.129740469203908,0.0435977554704535
"Anaeromyxobacter sp. Fw109-5","t640753003",640753003,"GCA_000017505.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,1,0.187070582296681,-0.0105082702913703
"Anaeromyxobacter sp. K","t642555106",642555106,"GCA_000020805.1","Deltaproteobacteria",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Acidithiobacillus caldus ATCC 51756","t645058727",645058727,"GCA_000175575.2","Acidithiobacillia",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Acidithiobacillus ferrooxidans ATCC 53993","t642555101",642555101,"GCA_000020825.1","Acidithiobacillia",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Acidithiobacillus ferrivorans SS3","t2510436001",2510436001,"GCA_000214095.3","Acidithiobacillia",1,1,1,1,1,0,1,0,1,1,0,0.185541043391027,-0.00667357988084611
"Halothiobacillus neapolitanus c2","t646311935",646311935,"GCA_000024765.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica)","t639633019",639633019,"GCA_000015105.1","Gammaproteobacteria",1,1,1,0,0,0,1,1,1,1,0,0.398076192101518,0.16704680313653
"Candidatus Vesicomyosocius okutanii HA","t640427107",640427107,"GCA_000010405.1","Gammaproteobacteria",1,0,1,0,0,0,1,1,1,1,0,0.152715282616425,0.416899840915068
"Thiomicrospira crunogena XCL-2","t637000325",637000325,"GCA_000012605.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Thioalkalimicrobium cyclicum ALM1","t2505679009",2505679009,"GCA_000214825.1","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Thioalkalimicrobium aerophilum AL3","t2506783063",2506783063,"GCA_000227665.3","Gammaproteobacteria",1,1,1,1,1,0,1,1,1,1,0,0.128210930298255,0.0474324458809777
"Kangiella koreensis DSM 16069","t644736377",644736377,"GCA_000024085.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Ferrimonas balearica DSM 9799","t648028026",648028026,"GCA_000148645.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella piezotolerans WP3","t643348575",643348575,"GCA_000014885.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella halifaxensis HAW-EB4","t641522648",641522648,"GCA_000019185.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella pealeana ATCC 700345","t641228508",641228508,"GCA_000018285.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella woodyi ATCC 51908","t641522649",641522649,"GCA_000019525.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella sediminis HAW-EB3","t640753050",640753050,"GCA_000018025.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella violacea DSS12","t646564568",646564568,"GCA_000091325.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella oneidensis MR-1","t637000258",637000258,"GCA_000146165.2","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella sp. MR-4","t637000259",637000259,"GCA_000014685.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella baltica OS155","t640069330",640069330,"GCA_000015845.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella sp. W3-18-1","t639633059",639633059,"GCA_000015185.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Shewanella putrefaciens 200","t2510436004",2510436004,"GCA_000169215.2","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Psychromonas ingrahamii 37","t639633052",639633052,"GCA_000015285.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Aliivibrio salmonicida LFI1238","t643348506",643348506,"GCA_000196495.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio fischeri ES114","t637000334",637000334,"GCA_000011805.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio tasmaniensis LGP32","t643348587",643348587,"GCA_000091465.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio campbellii ATCC BAA-1116","t640753058",640753058,"GCA_000017705.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio antiquarius","t646311966",646311966,"GCA_000024825.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio parahaemolyticus RIMD 2210633","t637000335",637000335,"GCA_000196095.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio vulnificus MO6-24/O","t649633107",649633107,"GCA_000186585.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio sp. EJY3","t2511231129",2511231129,"GCA_000241385.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio anguillarum 775","t650716104",650716104,"GCA_000217675.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio furnissii NCTC 11218","t650377984",650377984,"GCA_000184325.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio cholerae LMA3984-4","t651053078",651053078,"GCA_000195065.1","Gammaproteobacteria",1,1,1,0,1,1,1,1,1,1,0,0.126859161270331,0.0616333481863107
"Vibrio cholerae MJ-1236","t643692054",643692054,"GCA_000022585.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Vibrio cholerae O1 str. 2010EL-1786","t2511231085",2511231085,"GCA_000166455.2","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Gallibacterium anatis UMN179","t650716038",650716038,"GCA_000209675.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Pasteurella multocida subsp. multocida str. HN06","t2512564074",2512564074,"GCA_000255915.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Pasteurella multocida subsp. multocida str. Pm70","t637000203",637000203,"GCA_000006825.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Haemophilus influenzae PittGG","t640427117",640427117,"GCA_000016485.1","Gammaproteobacteria",1,1,1,1,0,1,1,0,1,1,0,0.197277135814398,0.0115443641284657
"Haemophilus influenzae PittEE","t640427116",640427116,"GCA_000016465.1","Gammaproteobacteria",0,1,1,1,1,1,1,1,1,1,0,-0.00538342190019016,0.00363678866013561
"Haemophilus parainfluenzae T3T1","t650377947",650377947,"GCA_000210895.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Aggregatibacter actinomycetemcomitans ANH9381","t2511231110",2511231110,"GCA_000241025.2","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Aggregatibacter aphrophilus NJ8700","t644736324",644736324,"GCA_000022985.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Mannheimia succiniciproducens MBEL55E","t637000156",637000156,"GCA_000007745.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Actinobacillus succinogenes 130Z","t640753001",640753001,"GCA_000017245.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Haemophilus parasuis SH0165","t643348556",643348556,"GCA_000021885.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Haemophilus ducreyi 35000HP","t637000124",637000124,"GCA_000007945.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Actinobacillus pleuropneumoniae serovar 5b str. L20","t640069302",640069302,"GCA_000015885.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Haemophilus somnus 2336","t641522630",641522630,"GCA_000019405.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Xenorhabdus bovienii SS-2004","t646564589",646564589,"GCA_000027225.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Photorhabdus luminescens subsp. laumondii TTO1","t637000207",637000207,"GCA_000196155.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Proteus mirabilis HI4320","t642555150",642555150,"GCA_000069965.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Yersinia enterocolitica subsp. palearctica Y11","t650716106",650716106,"GCA_000253175.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Yersinia pestis D106004","t646862350",646862350,"GCA_000022805.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Yersinia pestis A1122","t2511231145",2511231145,"GCA_000222975.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Rahnella sp. Y9602","t649633088",649633088,"GCA_000187705.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Serratia symbiotica str. 'Cinara cedri'","t2511231072",2511231072,"GCA_000238975.1","Gammaproteobacteria",1,1,1,0,0,0,1,1,1,1,0,0.398076192101518,0.16704680313653
"Serratia proteamaculans 568","t640753048",640753048,"GCA_000018085.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Edwardsiella tarda EIB202","t646311921",646311921,"GCA_000020865.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Edwardsiella ictaluri 93-146","t644736357",644736357,"GCA_000022885.2","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Dickeya zeae Ech586","t646311920",646311920,"GCA_000025065.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Dickeya dadantii 3937","t648028024",648028024,"GCA_000147055.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Pectobacterium wasabiae WPP163","t646311947",646311947,"GCA_000024645.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Pectobacterium atrosepticum SCRI1043","t637000102",637000102,"GCA_000011605.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,0,-0.00152953890565337,0.00383469041052421
"Pectobacterium carotovorum subsp. carotovorum PC1","t644736397",644736397,"GCA_000023605.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Pantoea sp. At-9b","t649633081",649633081,"GCA_000175935.2","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Plautia stali symbiont","t651324086",651324086,"GCA_000180175.2","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Pantoea ananatis PA13","t2511231160",2511231160,"GCA_000233595.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Pantoea ananatis AJ13355","t651053056",651053056,"GCA_000270125.2","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Pantoea vagans C9-1","t648028049",648028049,"GCA_000148935.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Erwinia billingiae Eb661","t649633042",649633042,"GCA_000196615.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Erwinia pyrifoliae Ep1/96","t646564532",646564532,"GCA_000027265.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Cronobacter sakazakii ATCC BAA-894","t640753022",640753022,"GCA_000017665.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Enterobacter sp. 638","t640427113",640427113,"GCA_000016325.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Enterobacter cloacae subsp. cloacae ATCC 13047","t646564529",646564529,"GCA_000025565.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Enterobacter lignolyticus SCF1","t649633041",649633041,"GCA_000164865.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Enterobacter aerogenes KCTC 2190","t650716035",650716035,"GCA_000215745.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Klebsiella pneumoniae KCTC 2242","t651053036",651053036,"GCA_000220485.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Klebsiella variicola At-22","t646311937",646311937,"GCA_000025465.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Citrobacter rodentium ICC168","t646311913",646311913,"GCA_000027085.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Escherichia fergusonii ATCC 35469","t643692022",643692022,"GCA_000026225.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Shigella dysenteriae Sd197","t640427142",640427142,"GCA_000012005.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Escherichia coli LF82","t651053021",651053021,"GCA_000284495.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Escherichia coli UTI89","t637000109",637000109,"GCA_000013265.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Escherichia coli O7:K1 str. CE10","t2512047041",2512047041,"GCA_000227625.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Salmonella enterica subsp. enterica serovar Typhimurium str. 798","t2512564066",2512564066,"GCA_000252875.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. RKS5078","t2511231218",2511231218,"GCA_000235545.1","Gammaproteobacteria",1,1,1,0,1,0,1,1,1,1,1,0.258129169379893,0.10139641324624
"Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12","t2511231164",2511231164,"GCA_000245535.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Enterobacter cloacae EcWSU1","t2506520035",2506520035,"GCA_000239975.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Klebsiella oxytoca KCTC 1686","t2511231124",2511231124,"GCA_000240325.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Klebsiella pneumoniae subsp. pneumoniae HS11286","t2511231199",2511231199,"GCA_000240185.2","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Escherichia coli str. 'clone D i14'","t2511231170",2511231170,"GCA_000233895.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Shigella flexneri 5 str. 8401","t637000265",637000265,"GCA_000013585.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Salmonella bongori NCTC 12419","t650716084",650716084,"GCA_000252995.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Salmonella enterica subsp. enterica serovar Heidelberg str. SL476","t642555156",642555156,"GCA_000020705.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853","t642555155",642555155,"GCA_000020925.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Citrobacter koseri ATCC BAA-895","t640753015",640753015,"GCA_000018045.1","Gammaproteobacteria",1,1,1,1,1,1,1,1,1,1,1,0,0
"Candidatus Blochmannia vafer str. BVAF","t649633028",649633028,"GCA_000185985.2","Gammaproteobacteria",0,1,1,0,0,0,1,1,0,0,0,0.489954462910249,0.17947401227028
"Candidatus Blochmannia floridanus","t637000056",637000056,"GCA_000043285.1","Gammaproteobacteria",0,1,1,0,0,0,1,1,0,0,0,0.489954462910249,0.17947401227028
